time,x-acceleration,y-acceleration,z-acceleration,output
8.28,0.261,0.172,0.945,piano
8.3,0.242,0.129,0.917,piano
8.32,0.272,0.116,0.909,piano
8.34,0.316,0.132,0.935,piano
8.36,0.352,0.164,0.982,piano
8.38,0.363,0.168,1.023,piano
8.4,0.32,0.154,1.053,piano
8.42,0.292,0.133,1.136,piano
8.44,0.245,0.197,1.222,piano
8.46,0.236,0.237,1.201,piano
8.48,0.466,0.244,1.137,piano
8.5,0.592,0.276,1.105,piano
8.52,0.545,0.264,1.132,piano
8.54,0.516,0.212,1.181,piano
8.56,0.437,0.171,1.119,piano
8.58,0.405,0.114,0.982,piano
8.6,0.401,0.062,0.879,piano
8.62,0.349,0.011,0.841,piano
8.64,0.339,0.007,0.838,piano
8.66,0.322,-0.015,0.781,piano
8.68,0.302,-0.078,0.7,piano
8.7,0.274,-0.126,0.627,piano
8.72,0.254,-0.16,0.597,piano
8.74,0.246,-0.152,0.616,piano
8.76,0.229,-0.148,0.607,piano
8.78,0.211,-0.182,0.555,piano
8.8,0.144,-0.211,0.459,piano
8.82,0.1,-0.236,0.392,piano
8.84,0.12,-0.198,0.391,piano
8.86,0.114,-0.154,0.265,piano
8.88,0.043,-0.127,-0.013,piano
8.9,0.037,-0.061,-0.089,piano
8.92,0.057,0.108,0.344,piano
8.94,-0.013,0.306,0.29,piano
8.96,0.675,0.656,0.167,piano
8.98,0.865,1.813,1.974,piano
9,0.619,0.518,2,piano
9.02,0.21,0.087,1.228,piano
9.04,0.277,0.144,0.347,piano
9.06,0.335,0.143,0.151,piano
9.08,0.388,0.222,0.298,piano
9.1,0.327,0.287,0.82,piano
9.12,0.262,0.283,1.248,piano
9.14,0.186,0.273,1.252,piano
9.16,0.265,0.321,1.074,piano
9.18,0.37,0.313,0.896,piano
9.2,0.344,0.261,0.761,piano
9.22,0.32,0.248,0.74,piano
9.24,0.339,0.279,0.884,piano
9.26,0.316,0.284,1.039,piano
9.28,0.279,0.26,1.081,piano
9.3,0.289,0.236,1.029,piano
9.32,0.309,0.22,0.968,piano
9.34,0.315,0.195,0.97,piano
9.36,0.338,0.202,1.05,piano
9.38,0.345,0.223,1.173,piano
9.4,0.356,0.218,1.298,piano
9.42,0.283,0.228,1.338,piano
9.44,0.222,0.261,1.344,piano
9.46,0.246,0.24,1.223,piano
9.48,0.315,0.215,1.016,piano
9.5,0.434,0.327,0.87,piano
9.52,0.693,0.419,0.917,piano
9.54,0.809,0.379,1.09,piano
9.56,0.555,0.27,1.148,piano
9.58,0.415,0.152,1.08,piano
9.6,0.309,0.071,0.894,piano
9.62,0.361,0.01,0.762,piano
9.64,0.378,-0.021,0.672,piano
9.66,0.33,-0.081,0.579,piano
