,time,x-acceleration,y-acceleration,z-acceleration,output
14061,281.21999999999997,0.374,0.064,1.002,piano
14062,281.24,0.328,0.025,0.902,piano
14063,281.26,0.225,-0.035,0.825,piano
14064,281.28,0.185,-0.085,0.758,piano
14065,281.29999999999995,0.214,-0.11,0.716,piano
14066,281.32,0.242,-0.139,0.689,piano
14067,281.34,0.224,-0.172,0.689,piano
14068,281.35999999999996,0.191,-0.177,0.697,piano
14069,281.38,0.184,-0.179,0.671,piano
14070,281.4,0.205,-0.194,0.636,piano
14071,281.41999999999996,0.224,-0.202,0.639,piano
14072,281.44,0.206,-0.221,0.637,piano
14073,281.46,0.173,-0.227,0.576,piano
14074,281.47999999999996,0.118,-0.247,0.484,piano
14075,281.5,0.065,-0.252,0.377,piano
14076,281.52,0.071,-0.244,0.278,piano
14077,281.53999999999996,0.015,-0.226,0.109,piano
14078,281.56,-0.064,-0.279,-0.09,piano
14079,281.58,-0.135,-0.295,-0.118,piano
14080,281.59999999999997,-0.379,-0.177,-0.419,piano
14081,281.62,0.276,0.383,0.054,piano
14082,281.64,2.0,1.941,2.0,piano
14083,281.65999999999997,0.487,-0.771,2.0,piano
14084,281.68,-0.341,-0.617,0.533,piano
14085,281.7,0.15,0.092,0.027,piano
14086,281.71999999999997,0.248,0.191,0.588,piano
14087,281.74,0.446,0.259,0.899,piano
14088,281.76,0.653,0.224,1.164,piano
14089,281.78,0.443,0.179,1.072,piano
14090,281.79999999999995,0.193,0.207,0.777,piano
14091,281.82,0.32,0.284,0.743,piano
14092,281.84,0.458,0.29,0.816,piano
14093,281.85999999999996,0.523,0.234,0.85,piano
14094,281.88,0.571,0.173,0.853,piano
14095,281.9,0.593,0.165,0.824,piano
14096,281.91999999999996,0.544,0.175,0.814,piano
14097,281.94,0.443,0.182,0.874,piano
14098,281.96,0.38,0.177,0.949,piano
14099,281.97999999999996,0.355,0.151,0.971,piano
14100,282.0,0.37,0.126,0.971,piano
14101,282.02,0.41,0.124,1.002,piano
14102,282.03999999999996,0.488,0.131,1.078,piano
14103,282.06,0.555,0.132,1.131,piano
14104,282.08,0.529,0.153,1.141,piano
14105,282.09999999999997,0.496,0.286,1.127,piano
14106,282.12,0.525,0.409,1.096,piano
14107,282.14,0.662,0.375,1.177,piano
14108,282.15999999999997,0.626,0.353,1.194,piano
14109,282.18,0.635,0.292,1.163,piano
14110,282.2,0.525,0.161,1.02,piano
14111,282.21999999999997,0.518,0.089,0.91,piano
14112,282.24,0.46,0.026,0.815,piano
14113,282.26,0.407,-0.035,0.749,piano
14114,282.28,0.413,-0.07,0.727,piano
14115,282.29999999999995,0.402,-0.113,0.672,piano
14116,282.32,0.38,-0.161,0.607,piano
14117,282.34,0.373,-0.199,0.587,piano
14118,282.35999999999996,0.383,-0.222,0.588,piano
14119,282.38,0.355,-0.238,0.578,piano
14120,282.4,0.351,-0.251,0.578,piano
14121,282.41999999999996,0.354,-0.266,0.586,piano
14122,282.44,0.319,-0.255,0.575,piano
14123,282.46,0.256,-0.263,0.495,piano
14124,282.47999999999996,0.179,-0.275,0.377,piano
14125,282.5,0.142,-0.259,0.252,piano
14126,282.52,0.143,-0.209,0.111,piano
14127,282.53999999999996,0.042,-0.234,-0.089,piano
14128,282.56,-0.112,-0.269,-0.261,piano
14129,282.58,-0.165,-0.236,-0.324,piano
14130,282.59999999999997,-0.07,0.006,-0.33,piano
14131,282.62,1.619,1.206,1.642,piano
14132,282.64,1.435,0.653,2.0,piano
14133,282.65999999999997,-0.478,-0.593,1.608,piano
14134,282.68,-0.242,-0.079,0.428,piano
14135,282.7,0.346,0.139,0.456,piano
14136,282.71999999999997,0.475,0.199,0.68,piano
14137,282.74,0.658,0.205,0.918,piano
14138,282.76,0.55,0.168,1.157,piano
14139,282.78,0.208,0.154,1.098,piano
14140,282.79999999999995,0.094,0.177,0.931,piano
14141,282.82,0.28,0.191,0.857,piano
14142,282.84,0.482,0.193,0.88,piano
14143,282.85999999999996,0.54,0.167,0.89,piano
14144,282.88,0.564,0.155,0.862,piano
14145,282.9,0.532,0.168,0.819,piano
14146,282.91999999999996,0.457,0.184,0.839,piano
14147,282.94,0.411,0.187,0.889,piano
14148,282.96,0.406,0.168,0.909,piano
14149,282.97999999999996,0.412,0.145,0.927,piano
14150,283.0,0.412,0.137,0.95,piano
14151,283.02,0.411,0.129,0.968,piano
14152,283.03999999999996,0.419,0.125,0.992,piano
14153,283.06,0.395,0.153,0.993,piano
14154,283.08,0.375,0.166,1.04,piano
14155,283.09999999999997,0.473,0.194,1.178,piano
14156,283.12,0.533,0.319,1.223,piano
14157,283.14,0.589,0.477,1.123,piano
14158,283.15999999999997,0.688,0.487,1.035,piano
14159,283.18,0.616,0.452,0.975,piano
14160,283.2,0.876,0.356,1.093,piano
14161,283.21999999999997,0.678,0.111,1.074,piano
14162,283.24,0.442,-0.017,0.928,piano
14163,283.26,0.398,-0.004,0.817,piano
14164,283.28,0.371,-0.075,0.76,piano
14165,283.29999999999995,0.415,-0.128,0.727,piano
14166,283.32,0.451,-0.152,0.693,piano
14167,283.34,0.423,-0.147,0.661,piano
14168,283.35999999999996,0.352,-0.179,0.61,piano
14169,283.38,0.33,-0.213,0.565,piano
14170,283.4,0.318,-0.237,0.529,piano
14171,283.41999999999996,0.298,-0.249,0.512,piano
14172,283.44,0.279,-0.263,0.493,piano
14173,283.46,0.24,-0.275,0.45,piano
14174,283.47999999999996,0.139,-0.295,0.337,piano
14175,283.5,0.091,-0.279,0.203,piano
14176,283.52,0.131,-0.195,0.076,piano
14177,283.53999999999996,0.018,-0.195,-0.09,piano
14178,283.56,-0.16,-0.241,-0.18,piano
14179,283.58,-0.138,-0.179,-0.106,piano
14180,283.59999999999997,-0.04,0.032,-0.211,piano
14181,283.62,1.631,1.157,1.59,piano
14182,283.64,1.282,0.366,2.0,piano
14183,283.65999999999997,-1.166,-0.686,1.615,piano
14184,283.68,-0.459,0.104,0.357,piano
14185,283.7,0.17,0.091,0.449,piano
14186,283.71999999999997,0.535,0.225,0.677,piano
14187,283.74,0.721,0.154,0.865,piano
14188,283.76,0.589,0.168,1.098,piano
14189,283.78,0.191,0.204,1.071,piano
14190,283.79999999999995,0.033,0.213,0.95,piano
14191,283.82,0.212,0.19,0.9,piano
14192,283.84,0.439,0.184,0.9,piano
14193,283.85999999999996,0.536,0.164,0.889,piano
14194,283.88,0.539,0.159,0.856,piano
14195,283.9,0.488,0.179,0.845,piano
14196,283.91999999999996,0.402,0.192,0.866,piano
14197,283.94,0.351,0.191,0.902,piano
14198,283.96,0.34,0.175,0.926,piano
14199,283.97999999999996,0.352,0.152,0.938,piano
14200,284.0,0.369,0.138,0.96,piano
14201,284.02,0.37,0.139,0.974,piano
14202,284.03999999999996,0.362,0.139,0.985,piano
14203,284.06,0.352,0.116,1.008,piano
14204,284.08,0.351,0.09,1.054,piano
14205,284.09999999999997,0.341,0.096,1.142,piano
14206,284.12,0.376,0.156,1.226,piano
14207,284.14,0.464,0.237,1.288,piano
14208,284.15999999999997,0.436,0.361,1.236,piano
14209,284.18,0.429,0.4,1.103,piano
14210,284.2,0.609,0.522,0.995,piano
14211,284.21999999999997,0.535,0.454,0.935,piano
14212,284.24,0.605,0.335,0.997,piano
14213,284.26,0.464,0.165,0.985,piano
14214,284.28,0.291,0.051,0.904,piano
14215,284.29999999999995,0.251,0.011,0.827,piano
14216,284.32,0.27,-0.023,0.747,piano
14217,284.34,0.319,-0.081,0.708,piano
14218,284.35999999999996,0.36,-0.126,0.704,piano
14219,284.38,0.411,-0.137,0.715,piano
14220,284.4,0.46,-0.132,0.702,piano
14221,284.41999999999996,0.42,-0.139,0.68,piano
14222,284.44,0.37,-0.147,0.652,piano
14223,284.46,0.325,-0.155,0.615,piano
14224,284.47999999999996,0.269,-0.162,0.56,piano
14225,284.5,0.199,-0.158,0.406,piano
14226,284.52,0.103,-0.191,0.168,piano
14227,284.53999999999996,-0.019,-0.248,-0.063,piano
14228,284.56,-0.053,-0.221,-0.1,piano
14229,284.58,-0.094,-0.17,-0.01,piano
14230,284.59999999999997,-0.167,-0.143,-0.187,piano
14231,284.62,-0.336,0.047,-0.523,piano
14232,284.64,1.531,1.139,1.31,piano
14233,284.65999999999997,1.151,1.177,2.0,piano
14234,284.68,-0.65,-0.778,1.797,piano
14235,284.7,-0.281,-0.056,0.489,piano
14236,284.71999999999997,0.099,0.022,0.12,piano
14237,284.74,0.642,0.229,0.508,piano
14238,284.76,0.732,0.204,0.849,piano
14239,284.78,0.574,0.193,1.148,piano
14240,284.79999999999995,0.223,0.232,1.156,piano
14241,284.82,0.054,0.245,0.989,piano
14242,284.84,0.215,0.222,0.849,piano
14243,284.85999999999996,0.469,0.214,0.813,piano
14244,284.88,0.572,0.19,0.812,piano
14245,284.9,0.565,0.178,0.823,piano
14246,284.91999999999996,0.488,0.185,0.851,piano
14247,284.94,0.39,0.191,0.903,piano
14248,284.96,0.332,0.183,0.942,piano
14249,284.97999999999996,0.322,0.162,0.939,piano
14250,285.0,0.36,0.151,0.928,piano
14251,285.02,0.412,0.138,0.933,piano
14252,285.03999999999996,0.433,0.137,0.966,piano
14253,285.06,0.397,0.129,0.984,piano
14254,285.08,0.378,0.122,1.004,piano
14255,285.09999999999997,0.397,0.136,1.069,piano
14256,285.12,0.452,0.135,1.155,piano
14257,285.14,0.47,0.178,1.189,piano
14258,285.15999999999997,0.366,0.227,1.142,piano
14259,285.18,0.44,0.246,1.125,piano
14260,285.2,0.527,0.306,1.138,piano
14261,285.21999999999997,0.407,0.339,1.087,piano
14262,285.24,0.556,0.273,1.119,piano
14263,285.26,0.556,0.189,1.102,piano
14264,285.28,0.436,0.129,1.026,piano
14265,285.29999999999995,0.434,0.129,0.982,piano
14266,285.32,0.439,0.101,0.928,piano
14267,285.34,0.448,0.071,0.853,piano
14268,285.35999999999996,0.459,0.026,0.768,piano
14269,285.38,0.476,-0.011,0.73,piano
14270,285.4,0.455,-0.043,0.681,piano
14271,285.41999999999996,0.367,-0.096,0.58,piano
14272,285.44,0.32,-0.131,0.517,piano
14273,285.46,0.277,-0.165,0.471,piano
14274,285.47999999999996,0.275,-0.182,0.438,piano
14275,285.5,0.254,-0.197,0.388,piano
14276,285.52,0.186,-0.191,0.303,piano
14277,285.53999999999996,0.035,-0.212,0.135,piano
14278,285.56,-0.021,-0.213,-0.055,piano
14279,285.58,0.023,-0.135,-0.16,piano
14280,285.59999999999997,-0.073,-0.132,-0.07,piano
14281,285.62,-0.082,-0.093,0.051,piano
14282,285.64,-0.157,-0.004,-0.181,piano
14283,285.65999999999997,0.614,0.471,0.295,piano
14284,285.68,1.757,1.82,2.0,piano
14285,285.7,-0.172,-0.314,2.0,piano
14286,285.71999999999997,-0.566,-0.276,1.429,piano
14287,285.74,-0.111,-0.134,0.171,piano
14288,285.76,0.414,0.114,0.18,piano
14289,285.78,0.668,0.3,0.543,piano
14290,285.79999999999995,0.644,0.239,0.896,piano
14291,285.82,0.391,0.284,1.162,piano
14292,285.84,0.05,0.309,1.147,piano
14293,285.85999999999996,0.005,0.262,0.965,piano
14294,285.88,0.278,0.223,0.845,piano
14295,285.9,0.511,0.212,0.827,piano
14296,285.91999999999996,0.569,0.188,0.844,piano
14297,285.94,0.506,0.187,0.872,piano
14298,285.96,0.395,0.203,0.892,piano
14299,285.97999999999996,0.312,0.214,0.924,piano
14300,286.0,0.296,0.21,0.949,piano
14301,286.02,0.32,0.184,0.957,piano
14302,286.03999999999996,0.358,0.149,0.966,piano
14303,286.06,0.38,0.134,1.004,piano
14304,286.08,0.372,0.124,1.056,piano
14305,286.09999999999997,0.373,0.126,1.128,piano
14306,286.12,0.379,0.133,1.211,piano
14307,286.14,0.384,0.179,1.259,piano
14308,286.15999999999997,0.35,0.226,1.263,piano
14309,286.18,0.38,0.287,1.255,piano
14310,286.2,0.385,0.43,1.2,piano
14311,286.21999999999997,0.402,0.448,1.149,piano
14312,286.24,0.662,0.41,1.131,piano
14313,286.26,0.702,0.28,1.011,piano
14314,286.28,0.588,0.203,0.852,piano
14315,286.29999999999995,0.474,0.134,0.773,piano
14316,286.32,0.411,0.037,0.76,piano
14317,286.34,0.388,-0.021,0.695,piano
14318,286.35999999999996,0.393,-0.042,0.607,piano
14319,286.38,0.426,-0.074,0.555,piano
14320,286.4,0.376,-0.133,0.521,piano
14321,286.41999999999996,0.305,-0.187,0.489,piano
14322,286.44,0.264,-0.234,0.47,piano
14323,286.46,0.275,-0.261,0.443,piano
14324,286.47999999999996,0.319,-0.257,0.407,piano
14325,286.5,0.196,-0.282,0.294,piano
14326,286.52,0.092,-0.268,0.211,piano
14327,286.53999999999996,0.088,-0.227,0.179,piano
14328,286.56,0.046,-0.199,0.078,piano
14329,286.58,-0.004,-0.162,-0.071,piano
14330,286.59999999999997,-0.052,-0.164,-0.172,piano
14331,286.62,-0.12,-0.028,-0.179,piano
14332,286.64,0.743,0.448,0.63,piano
14333,286.65999999999997,1.931,1.838,2.0,piano
14334,286.68,0.017,-0.17,2.0,piano
14335,286.7,-0.624,-0.351,1.341,piano
14336,286.71999999999997,-0.068,0.041,0.419,piano
14337,286.74,0.333,0.074,0.382,piano
14338,286.76,0.69,0.177,0.644,piano
14339,286.78,0.679,0.148,0.943,piano
14340,286.79999999999995,0.433,0.152,1.171,piano
14341,286.82,0.159,0.164,1.139,piano
14342,286.84,0.137,0.166,0.984,piano
14343,286.85999999999996,0.333,0.168,0.875,piano
14344,286.88,0.488,0.173,0.848,piano
14345,286.9,0.528,0.157,0.831,piano
14346,286.91999999999996,0.534,0.159,0.832,piano
14347,286.94,0.487,0.185,0.862,piano
14348,286.96,0.39,0.188,0.878,piano
14349,286.97999999999996,0.343,0.179,0.895,piano
14350,287.0,0.356,0.16,0.916,piano
14351,287.02,0.389,0.13,0.938,piano
14352,287.03999999999996,0.411,0.109,0.965,piano
14353,287.06,0.404,0.108,0.995,piano
14354,287.08,0.38,0.116,1.038,piano
14355,287.09999999999997,0.384,0.115,1.122,piano
14356,287.12,0.392,0.139,1.219,piano
14357,287.14,0.331,0.142,1.22,piano
14358,287.15999999999997,0.31,0.181,1.218,piano
14359,287.18,0.335,0.243,1.251,piano
14360,287.2,0.4,0.354,1.213,piano
14361,287.21999999999997,0.396,0.426,1.076,piano
14362,287.24,0.67,0.426,1.031,piano
14363,287.26,0.833,0.289,1.013,piano
14364,287.28,0.736,0.179,0.976,piano
14365,287.29999999999995,0.511,0.147,0.894,piano
14366,287.32,0.395,0.083,0.785,piano
14367,287.34,0.361,-0.001,0.661,piano
14368,287.35999999999996,0.381,-0.067,0.573,piano
14369,287.38,0.377,-0.135,0.511,piano
14370,287.4,0.281,-0.222,0.45,piano
14371,287.41999999999996,0.222,-0.284,0.409,piano
14372,287.44,0.202,-0.327,0.376,piano
14373,287.46,0.195,-0.337,0.346,piano
14374,287.47999999999996,0.134,-0.346,0.247,piano
14375,287.5,0.101,-0.334,0.154,piano
14376,287.52,0.149,-0.273,0.144,piano
14377,287.53999999999996,0.056,-0.232,0.051,piano
14378,287.56,-0.102,-0.204,-0.069,piano
14379,287.58,-0.124,-0.165,-0.1,piano
14380,287.59999999999997,-0.041,0.04,-0.207,piano
14381,287.62,1.542,0.905,1.412,piano
14382,287.64,1.506,1.517,2.0,piano
14383,287.65999999999997,-0.621,-0.57,1.881,piano
14384,287.68,-0.388,-0.117,0.834,piano
14385,287.7,0.078,-0.049,0.14,piano
14386,287.71999999999997,0.422,0.155,0.426,piano
14387,287.74,0.662,0.177,0.762,piano
14388,287.76,0.641,0.169,1.071,piano
14389,287.78,0.328,0.176,1.16,piano
14390,287.79999999999995,0.109,0.205,0.998,piano
14391,287.82,0.188,0.221,0.855,piano
14392,287.84,0.375,0.205,0.837,piano
14393,287.85999999999996,0.478,0.23,0.884,piano
14394,287.88,0.467,0.19,0.884,piano
14395,287.9,0.44,0.181,0.878,piano
14396,287.91999999999996,0.368,0.18,0.874,piano
14397,287.94,0.325,0.183,0.888,piano
14398,287.96,0.348,0.181,0.914,piano
14399,287.97999999999996,0.384,0.16,0.934,piano
14400,288.0,0.407,0.134,0.94,piano
14401,288.02,0.406,0.129,0.945,piano
14402,288.03999999999996,0.365,0.134,0.937,piano
14403,288.06,0.328,0.15,0.934,piano
14404,288.08,0.33,0.154,0.945,piano
14405,288.09999999999997,0.354,0.154,0.955,piano
14406,288.12,0.36,0.151,0.955,piano
14407,288.14,0.371,0.163,0.972,piano
14408,288.15999999999997,0.39,0.169,1.008,piano
14409,288.18,0.381,0.168,1.119,piano
14410,288.2,0.365,0.146,1.25,piano
14411,288.21999999999997,0.328,0.163,1.286,piano
14412,288.24,0.221,0.277,1.162,piano
14413,288.26,0.46,0.351,1.153,piano
14414,288.28,0.667,0.442,1.245,piano
14415,288.29999999999995,0.556,0.504,1.156,piano
14416,288.32,0.63,0.341,1.136,piano
14417,288.34,0.602,0.207,1.052,piano
14418,288.35999999999996,0.463,0.123,0.931,piano
14419,288.38,0.318,0.025,0.816,piano
14420,288.4,0.237,-0.051,0.663,piano
14421,288.41999999999996,0.259,-0.127,0.517,piano
14422,288.44,0.285,-0.169,0.439,piano
14423,288.46,0.243,-0.209,0.402,piano
14424,288.47999999999996,0.202,-0.236,0.4,piano
14425,288.5,0.18,-0.233,0.365,piano
14426,288.52,0.131,-0.251,0.26,piano
14427,288.53999999999996,0.12,-0.224,0.185,piano
14428,288.56,0.167,-0.157,0.131,piano
14429,288.58,0.219,-0.116,0.017,piano
14430,288.59999999999997,0.112,-0.067,-0.043,piano
14431,288.62,-0.042,-0.054,0.063,piano
14432,288.64,-0.087,0.005,0.159,piano
14433,288.65999999999997,1.325,0.81,1.035,piano
14434,288.68,0.968,1.426,2.0,piano
14435,288.7,-0.994,-0.341,2.0,piano
14436,288.71999999999997,-0.8,-0.029,1.443,piano
14437,288.74,-0.239,-0.022,0.572,piano
14438,288.76,0.351,0.129,0.453,piano
14439,288.78,0.657,0.151,0.601,piano
14440,288.79999999999995,0.643,0.124,0.852,piano
14441,288.82,0.37,0.21,1.09,piano
14442,288.84,0.063,0.187,1.11,piano
14443,288.85999999999996,0.044,0.185,1.0,piano
14444,288.88,0.243,0.167,0.928,piano
14445,288.9,0.402,0.158,0.908,piano
14446,288.91999999999996,0.461,0.14,0.899,piano
14447,288.94,0.439,0.154,0.891,piano
14448,288.96,0.357,0.176,0.901,piano
14449,288.97999999999996,0.279,0.185,0.922,piano
14450,289.0,0.255,0.171,0.955,piano
14451,289.02,0.253,0.147,0.996,piano
14452,289.03999999999996,0.248,0.118,1.041,piano
14453,289.06,0.238,0.119,1.096,piano
14454,289.08,0.202,0.111,1.139,piano
14455,289.09999999999997,0.209,0.116,1.217,piano
14456,289.12,0.202,0.133,1.257,piano
14457,289.14,0.211,0.147,1.341,piano
14458,289.15999999999997,0.205,0.218,1.502,piano
14459,289.18,0.131,0.298,1.485,piano
14460,289.2,0.103,0.356,1.197,piano
14461,289.21999999999997,0.42,0.433,1.0,piano
14462,289.24,0.835,0.463,0.946,piano
14463,289.26,1.111,0.329,0.839,piano
14464,289.28,1.08,0.289,0.752,piano
14465,289.29999999999995,0.737,0.144,0.695,piano
14466,289.32,0.438,0.042,0.671,piano
14467,289.34,0.316,-0.007,0.646,piano
14468,289.35999999999996,0.299,-0.06,0.62,piano
14469,289.38,0.279,-0.134,0.599,piano
14470,289.4,0.264,-0.198,0.54,piano
14471,289.41999999999996,0.279,-0.253,0.477,piano
14472,289.44,0.29,-0.288,0.469,piano
14473,289.46,0.239,-0.322,0.471,piano
14474,289.47999999999996,0.162,-0.371,0.451,piano
14475,289.5,0.142,-0.375,0.415,piano
14476,289.52,0.119,-0.372,0.323,piano
14477,289.53999999999996,0.08,-0.36,0.242,piano
14478,289.56,0.062,-0.296,0.195,piano
14479,289.58,0.049,-0.234,0.145,piano
14480,289.59999999999997,-0.025,-0.175,0.107,piano
14481,289.62,-0.038,-0.106,0.1,piano
14482,289.64,-0.005,0.029,0.292,piano
14483,289.65999999999997,-0.068,0.202,0.222,piano
14484,289.68,0.871,0.799,0.778,piano
14485,289.7,1.556,1.819,2.0,piano
14486,289.71999999999997,-0.72,-0.204,2.0,piano
14487,289.74,-0.534,-0.235,1.38,piano
14488,289.76,0.017,-0.127,0.306,piano
14489,289.78,0.328,0.035,0.267,piano
14490,289.79999999999995,0.627,0.172,0.616,piano
14491,289.82,0.611,0.135,0.907,piano
14492,289.84,0.402,0.19,1.116,piano
14493,289.85999999999996,0.146,0.246,1.094,piano
14494,289.88,0.066,0.252,0.974,piano
14495,289.9,0.219,0.234,0.864,piano
14496,289.91999999999996,0.407,0.217,0.844,piano
14497,289.94,0.463,0.192,0.84,piano
14498,289.96,0.424,0.19,0.848,piano
14499,289.97999999999996,0.391,0.207,0.883,piano
14500,290.0,0.333,0.198,0.927,piano
14501,290.02,0.297,0.171,0.962,piano
14502,290.03999999999996,0.299,0.138,0.995,piano
14503,290.06,0.31,0.117,1.032,piano
14504,290.08,0.309,0.114,1.101,piano
14505,290.09999999999997,0.261,0.089,1.22,piano
14506,290.12,0.176,0.086,1.307,piano
14507,290.14,0.14,0.069,1.23,piano
14508,290.15999999999997,0.249,0.066,1.144,piano
14509,290.18,0.419,0.122,1.121,piano
14510,290.2,0.458,0.21,1.093,piano
14511,290.21999999999997,0.523,0.288,1.087,piano
14512,290.24,0.488,0.356,1.081,piano
14513,290.26,0.576,0.422,1.068,piano
14514,290.28,0.676,0.386,1.005,piano
14515,290.29999999999995,0.763,0.306,0.941,piano
14516,290.32,0.717,0.222,0.884,piano
14517,290.34,0.586,0.145,0.818,piano
14518,290.35999999999996,0.468,0.069,0.738,piano
14519,290.38,0.432,-0.027,0.685,piano
14520,290.4,0.449,-0.095,0.66,piano
14521,290.41999999999996,0.428,-0.154,0.632,piano
14522,290.44,0.38,-0.221,0.576,piano
14523,290.46,0.366,-0.252,0.52,piano
14524,290.47999999999996,0.32,-0.3,0.474,piano
14525,290.5,0.307,-0.348,0.465,piano
14526,290.52,0.262,-0.358,0.419,piano
14527,290.53999999999996,0.21,-0.348,0.368,piano
14528,290.56,0.148,-0.343,0.284,piano
14529,290.58,0.082,-0.327,0.177,piano
14530,290.59999999999997,0.075,-0.275,0.135,piano
14531,290.62,-0.018,-0.218,0.053,piano
14532,290.64,-0.1,-0.128,-0.115,piano
14533,290.65999999999997,-0.075,0.027,-0.11,piano
14534,290.68,0.069,0.104,0.325,piano
14535,290.7,0.066,0.238,0.386,piano
14536,290.71999999999997,1.428,1.045,1.006,piano
14537,290.74,0.348,1.561,2.0,piano
14538,290.76,-0.908,-0.251,2.0,piano
14539,290.78,-0.675,-0.214,1.138,piano
14540,290.79999999999995,0.164,-0.016,0.258,piano
14541,290.82,0.241,0.125,0.375,piano
14542,290.84,0.457,0.203,0.611,piano
14543,290.85999999999996,0.596,0.227,0.943,piano
14544,290.88,0.379,0.233,1.106,piano
14545,290.9,0.179,0.259,1.035,piano
14546,290.91999999999996,0.127,0.236,0.912,piano
14547,290.94,0.258,0.221,0.862,piano
14548,290.96,0.416,0.213,0.862,piano
14549,290.97999999999996,0.486,0.194,0.882,piano
14550,291.0,0.46,0.177,0.866,piano
14551,291.02,0.391,0.184,0.86,piano
14552,291.03999999999996,0.328,0.198,0.888,piano
14553,291.06,0.288,0.199,0.935,piano
14554,291.08,0.255,0.169,0.975,piano
14555,291.09999999999997,0.231,0.131,1.012,piano
14556,291.12,0.224,0.119,1.096,piano
14557,291.14,0.201,0.15,1.199,piano
14558,291.15999999999997,0.12,0.126,1.266,piano
14559,291.18,0.1,0.144,1.456,piano
14560,291.2,0.095,0.243,1.529,piano
14561,291.21999999999997,0.007,0.252,1.393,piano
14562,291.24,0.234,0.282,1.212,piano
14563,291.26,0.372,0.326,1.04,piano
14564,291.28,0.75,0.379,1.002,piano
14565,291.29999999999995,0.984,0.401,0.98,piano
14566,291.32,0.888,0.3,0.944,piano
14567,291.34,0.595,0.157,0.891,piano
14568,291.35999999999996,0.436,0.082,0.841,piano
14569,291.38,0.414,0.028,0.752,piano
14570,291.4,0.418,-0.039,0.637,piano
14571,291.41999999999996,0.403,-0.119,0.527,piano
14572,291.44,0.356,-0.183,0.428,piano
14573,291.46,0.33,-0.227,0.383,piano
14574,291.47999999999996,0.264,-0.249,0.389,piano
14575,291.5,0.2,-0.294,0.409,piano
